temperature,humidity,ph,MQ135 Value (ppm),Moisture,label
25.74095321,45.38497051,7.88118645,316,20,mothbeans
31.70447482,56.85420099,5.875333778,358,30,mothbeans
24.47876451,58.51663927,8.202706015,353,40,mothbeans
31.46511256,51.79939437,8.985348193,380,50,mothbeans
25.60973447,50.7330069,5.87707519,328,60,mothbeans
30.30260453,47.18283631,7.707595055,225,70,mothbeans
28.17489437,43.6672299,4.524171562,357,80,mothbeans
25.50634557,44.8302551,9.926212291,364,90,mothbeans
31.12896766,43.58788762,6.455592696,354,100,mothbeans
26.34043268,55.59160391,8.016210782,233,110,mothbeans
28.23494706,61.5620517,3.71105919,385,120,mothbeans
27.04453473,49.32609633,5.49091063,335,130,mothbeans
25.16125354,55.25435777,9.254089438,328,140,mothbeans
27.3179125,51.66921088,6.005242945,337,150,mothbeans
25.4123765,49.66474269,7.437078236,271,160,mothbeans
31.21629982,46.01868196,3.808429173,370,170,mothbeans
30.573999,58.22686794,5.818219385,295,180,mothbeans
25.42517036,53.2208266,4.52363558,221,190,mothbeans
27.09400578,43.65305437,3.510404312,233,200,mothbeans
24.30935081,56.32938343,6.030447288,295,210,mothbeans
30.06142622,45.90067655,5.498340808,312,220,mothbeans
28.09568993,60.9835384,4.61136408,314,230,mothbeans
26.33908791,40.00933429,5.545219232,380,240,mothbeans
28.61409059,57.14218792,8.292875734,363,250,mothbeans
28.70012137,44.359648,3.828031463,356,260,mothbeans
24.21610338,59.79236306,8.869532817,219,270,mothbeans
28.50677929,45.20094476,3.793575185,314,280,mothbeans
25.97948991,64.95585424,4.193189124,288,290,mothbeans
30.88482722,41.36561835,7.661537348,300,300,mothbeans
25.5042419,61.66852372,9.392694614,268,310,mothbeans
25.12528913,51.33189406,4.516154055,204,320,mothbeans
27.10508014,63.56791363,5.794289715,294,330,mothbeans
31.1006247,44.82069159,7.354286985,201,340,mothbeans
26.45707778,56.40226277,5.993513566,294,350,mothbeans
30.04132304,63.56222995,8.620107545,308,360,mothbeans
27.77799528,54.82130787,9.45949344,222,370,mothbeans
30.99256944,43.02151392,8.0344125,317,380,mothbeans
26.4908332,47.36534833,5.414492777,391,390,mothbeans
31.96987867,57.17377029,6.276004336,254,400,mothbeans
25.36140526,46.82652785,9.160691747,205,410,mothbeans
25.54249137,56.96640758,7.887658711,366,420,mothbeans
28.99319096,62.85948245,8.183844843,200,430,mothbeans
29.34317422,60.50320928,9.072011412,313,440,mothbeans
28.63618921,61.39451307,7.702287236,250,450,mothbeans
24.83206631,44.17085032,5.88509677,218,460,mothbeans
25.44689075,58.55363573,6.16496284,279,470,mothbeans
31.01274943,62.40392519,3.504752314,288,480,mothbeans
27.06179658,52.3003173,7.388007483,276,490,mothbeans
27.0956288,42.26206161,8.340398059,321,500,mothbeans
28.56800579,57.30636014,8.66077954,248,510,mothbeans
28.79929247,49.84213387,3.558822825,324,520,mothbeans
27.94293692,45.41393636,5.9565851,315,530,mothbeans
30.47757686,61.58245338,9.416003106,385,540,mothbeans
30.58139475,50.77148138,8.18422855,236,550,mothbeans
26.85911286,41.81420849,5.131779302,225,560,mothbeans
26.31051759,61.18749126,6.294130313,314,570,mothbeans
28.77833449,44.2252605,7.991902443,261,580,mothbeans
28.90245417,43.35365671,8.923095695,336,590,mothbeans
29.37687468,57.69622912,6.878498176,274,600,mothbeans
24.17093241,58.25204566,5.243634849,240,610,mothbeans
26.65333029,59.79023382,7.550090941,393,620,mothbeans
28.19912143,53.50567601,8.709291688,298,630,mothbeans
28.76488954,52.62741529,7.792508068,315,640,mothbeans
29.3499706,61.25353851,8.055908858,251,650,mothbeans
28.00937423,52.60950014,4.397698806,223,660,mothbeans
26.85851927,48.8246387,5.952384957,398,670,mothbeans
31.2123945,40.92604945,8.532078733,304,680,mothbeans
24.20422636,61.43378674,7.224193642,303,690,mothbeans
29.98835437,49.60384796,4.931890506,315,700,mothbeans
29.93964907,54.61813464,4.626212446,351,710,mothbeans
31.2119298,41.55934359,5.026003659,223,720,mothbeans
26.80474415,48.23991436,3.5253661,212,730,mothbeans
31.49398069,62.84916863,8.86979671,363,740,mothbeans
30.99694676,46.42693735,9.406887533,378,750,mothbeans
29.61253065,63.04749127,5.80428611,229,760,mothbeans
29.97604322,57.03184356,8.35495812,261,770,mothbeans
30.88883074,52.62696801,8.634929739,372,780,mothbeans
30.39321309,60.16299493,7.699200949,267,790,mothbeans
30.43683729,55.20522037,5.261285926,223,800,mothbeans
25.32688786,63.18180319,9.112771682,269,810,mothbeans
30.53684308,59.96664731,4.605700542,207,820,mothbeans
30.38257873,40.5926071,7.115994051,217,830,mothbeans
24.01825377,53.76623369,7.214078621,337,840,mothbeans
28.69841277,61.14754363,9.93509073,389,850,mothbeans
29.33743412,49.00323081,8.914074888,277,860,mothbeans
27.96583691,61.34900107,8.639586199,261,870,mothbeans
24.86803974,48.27531965,8.621514073,363,880,mothbeans
25.87682261,45.96341933,5.838508699,363,890,mothbeans
31.01963639,49.9767522,3.532008668,358,900,mothbeans
27.43329405,87.80507732,7.18530147,235,910,mungbean
28.3340432,80.77275974,7.034214276,332,920,mungbean
27.01470397,84.34262707,6.635968698,380,930,mungbean
28.17432665,81.04554836,6.828187499,359,940,mungbean
29.87888063,87.32761241,6.89077995,291,950,mungbean
29.89232778,89.71503316,7.165121109,271,960,mungbean
28.56212158,83.24855855,6.935804256,323,970,mungbean
27.53592929,85.5701901,7.196774236,328,980,mungbean
29.68361658,87.93598094,6.990095452,236,990,mungbean
28.14448546,82.1193047,7.064782138,287,1000,mungbean
29.53037621,86.73346018,7.156563094,219,1010,mungbean
27.88352946,86.45147631,6.364967184,300,1020,mungbean
28.22471276,82.35916228,6.428054409,217,10,mungbean
29.008124,84.96089355,6.664187809,308,20,mungbean
29.75538903,86.45193297,6.637677489,229,30,mungbean
29.78416743,85.16906976,6.79385576,288,40,mungbean
27.8640132,80.4513142,6.852884643,312,50,mungbean
27.11026483,84.96771717,7.121571293,339,60,mungbean
27.11030369,83.64274107,6.883308033,214,70,mungbean
28.95451232,89.07866095,6.421271178,203,80,mungbean
29.21780035,87.93724219,6.54450214,299,90,mungbean
28.7420098,85.81675947,6.452006451,342,100,mungbean
29.65021184,80.29868321,6.489259136,294,110,mungbean
27.23924995,86.404241,6.713410626,362,120,mungbean
28.95172351,81.67085323,6.510840928,373,130,mungbean
28.18837136,82.60629652,6.287380117,235,140,mungbean
28.30041493,86.20681554,6.86308576,295,150,mungbean
27.89636126,88.71782287,6.78415271,324,160,mungbean
28.6899851,87.50436797,6.769415888,384,170,mungbean
27.8262623,88.73100226,6.320768488,357,180,mungbean
28.70562673,81.59200689,6.705008504,226,190,mungbean
28.6362812,84.61431076,6.790736339,238,200,mungbean
28.28511547,88.4393979,7.130278657,347,210,mungbean
27.60887393,86.13316408,7.012740397,324,220,mungbean
28.60901145,86.99495766,7.155685016,342,230,mungbean
29.24598976,84.80084105,6.991242362,215,240,mungbean
28.62911222,89.1148059,6.218923893,242,250,mungbean
29.57329479,88.07505524,7.199495368,324,260,mungbean
27.82684262,87.16679147,6.389882166,238,270,mungbean
29.8757015,83.14796296,6.623438282,322,280,mungbean
27.33684386,88.50229102,7.033012777,256,290,mungbean
29.83040388,89.30428305,6.32400451,358,300,mungbean
28.2753171,82.76020821,6.397636709,215,310,mungbean
29.86860065,85.99127934,6.401455706,261,320,mungbean
29.5888162,89.9939693,6.904587016,374,330,mungbean
28.07219563,82.9116472,6.478557136,217,340,mungbean
27.84026517,89.99615558,7.063022095,360,350,mungbean
27.10818093,87.4512669,6.981758362,211,360,mungbean
27.68515114,81.94268594,6.227134139,368,370,mungbean
29.34594634,85.60472562,6.232836962,394,380,mungbean
28.36319404,84.8593608,7.140437859,364,390,mungbean
27.65280218,89.80650642,6.459252023,309,400,mungbean
27.31372793,85.44815232,6.568795404,200,410,mungbean
27.06909959,86.89934108,7.12851089,270,420,mungbean
28.06642822,85.91625451,6.42937879,255,430,mungbean
27.73329078,81.13903037,6.248900919,251,440,mungbean
27.53632932,89.92908171,6.619891498,308,450,mungbean
29.66461594,84.28187572,6.377568542,254,460,mungbean
29.9145443,85.85384444,6.415459592,380,470,mungbean
28.36363858,87.59810657,6.320662012,389,480,mungbean
29.46416042,87.60890009,6.978400282,347,490,mungbean
29.73013036,82.89166381,6.442335593,362,500,mungbean
27.46852989,87.17649,7.184398832,348,510,mungbean
27.77076285,87.09979549,6.402926221,254,520,mungbean
29.12939524,88.48312598,7.085982325,397,530,mungbean
27.10606808,89.89593328,6.698574085,374,540,mungbean
28.88078945,86.94206817,6.594739424,326,550,mungbean
28.14720892,83.8001509,6.647965508,202,560,mungbean
29.89129144,80.14487166,7.120032489,282,570,mungbean
27.41503453,80.98004661,6.91380932,245,580,mungbean
29.27308605,89.4875022,7.073048264,323,590,mungbean
29.65296893,88.48587386,6.5304707,371,600,mungbean
28.44524991,82.67639542,6.684381357,229,610,mungbean
27.96235681,83.97586797,6.581351374,245,620,mungbean
29.25649321,81.97952224,6.86483915,366,630,mungbean
28.36291385,88.00989267,6.487124217,310,640,mungbean
27.62749466,86.49366929,6.605733068,291,650,mungbean
28.66086349,86.12194568,6.860602782,354,660,mungbean
29.2114218,87.11497805,6.41874299,258,670,mungbean
29.40889385,86.16063492,6.365513634,265,680,mungbean
28.02952623,84.8845732,6.556372966,222,690,mungbean
28.08657178,80.35005927,6.760694228,261,700,mungbean
29.16174608,80.28038146,6.715276663,302,710,mungbean
29.8596912,80.03499648,6.666380512,294,720,mungbean
29.06631494,83.6869203,6.626629798,240,730,mungbean
27.38538997,88.66663953,6.702772465,347,740,mungbean
27.93034941,85.42058715,7.011030515,340,750,mungbean
29.2808618,81.8009244,6.890156495,259,760,mungbean
28.9973145,83.78911515,6.821747052,381,770,mungbean
27.92678579,86.5543196,7.183189922,365,780,mungbean
28.5474135,88.9570454,6.27258822,227,790,mungbean
29.36488409,89.1886954,6.679127482,355,800,mungbean
28.56149805,83.63802195,6.689825155,383,810,mungbean
28.43683487,87.91332682,6.583381939,392,820,mungbean
28.79728147,80.45744422,6.725551062,230,830,mungbean
28.7275267,89.12760359,7.069747814,321,840,mungbean
27.95639663,83.52706038,6.921993878,269,850,mungbean
28.17458662,83.69659318,6.770955317,255,860,mungbean
28.77653519,86.69133979,6.983130466,298,870,mungbean
28.438097,83.48991368,6.267684328,293,880,mungbean
29.48439992,63.19915325,7.454532137,260,890,blackgram
26.73433965,68.13999721,7.040056094,256,900,blackgram
26.27274407,62.28814857,7.418650668,249,910,blackgram
34.03679184,67.21113844,6.501869314,214,920,blackgram
28.03644051,65.06601664,6.814410928,389,930,blackgram
28.81460716,65.33538112,7.581442888,320,940,blackgram
34.03619494,64.28791388,7.741418772,330,950,blackgram
33.8642935,61.57072498,6.573531614,288,960,blackgram
32.84213012,68.68401492,7.543804223,354,970,blackgram
27.10053268,63.36085585,6.5408208,292,980,blackgram
25.65842532,61.18235808,7.22405917,274,990,blackgram
32.34744009,66.61452812,7.551364319,316,1000,blackgram
29.58949031,68.32176769,6.928898659,358,1010,blackgram
30.91219459,68.79427388,7.747775263,353,1020,blackgram
28.12787838,64.2097765,6.706505915,380,10,blackgram
30.08545364,69.34811988,6.668238556,328,20,blackgram
31.74379487,62.51007687,7.332375138,225,30,blackgram
27.81326852,62.50460464,7.596802025,357,40,blackgram
32.88733849,64.59457409,7.70650895,364,50,blackgram
29.36358721,64.98742947,7.366542647,354,60,blackgram
27.82592799,67.5861883,6.919243702,233,70,blackgram
28.49538735,60.44848407,7.187721818,385,80,blackgram
27.74274761,68.53997144,7.075886472,335,90,blackgram
30.41588462,67.66323804,6.74441168,328,100,blackgram
27.3254209,69.09047809,6.726469088,337,110,blackgram
30.28496619,61.69295127,6.628264883,271,120,blackgram
28.56840626,61.53278622,7.127064207,370,130,blackgram
25.36586097,66.6379724,7.538631462,295,140,blackgram
34.9466155,65.26774011,7.162357641,221,150,blackgram
25.09737391,67.72837887,6.859409487,233,160,blackgram
32.47648301,64.34848735,7.397190844,295,170,blackgram
33.86351172,68.59232289,6.880245789,312,180,blackgram
25.19857725,60.37332688,6.581313137,314,190,blackgram
31.77681682,69.01852894,7.296972161,380,200,blackgram
34.89814946,63.59948557,6.97297656,363,210,blackgram
31.74105409,68.63525428,7.241148507,356,220,blackgram
27.16159076,66.76017239,6.92009048,219,230,blackgram
26.23773129,67.88521396,7.504608385,314,240,blackgram
30.20157245,60.06534859,7.152272256,288,250,blackgram
31.55846339,67.83563765,7.137004749,300,260,blackgram
29.67892453,69.0854554,6.808041722,268,270,blackgram
27.05365239,67.7017527,7.393631868,204,280,blackgram
34.63880966,61.38597868,7.69950698,294,290,blackgram
33.39438752,62.93692886,6.602888249,201,300,blackgram
28.84079155,63.37230676,6.734447425,294,310,blackgram
31.49338309,63.0563645,6.521217963,308,320,blackgram
25.54960633,63.95425534,7.707332484,222,330,blackgram
34.37329112,69.69366426,6.596719015,317,340,blackgram
34.6008247,63.11296779,7.403623355,391,350,blackgram
29.43463808,64.94329356,7.517097,254,360,blackgram
29.10713092,67.90577375,7.17620823,205,370,blackgram
28.57006111,65.71765781,6.593961761,366,380,blackgram
27.54384835,69.3478631,7.143942758,200,390,blackgram
33.04687968,68.93875631,6.690655045,313,400,blackgram
33.95309131,69.96100028,7.423530351,250,410,blackgram
30.11873003,60.11680815,6.578714843,218,420,blackgram
29.57812712,66.17587668,7.497469256,279,430,blackgram
27.26458947,68.01232937,7.775306272,288,440,blackgram
31.35730791,64.24992106,7.322555223,276,450,blackgram
31.52104732,66.55723677,7.580527339,321,460,blackgram
29.39982732,64.25510719,7.108450121,248,470,blackgram
29.38400259,64.14928485,7.358974541,324,480,blackgram
28.38686534,61.88871127,7.405176138,315,490,blackgram
28.47442276,63.53604453,6.500144962,385,500,blackgram
30.64095781,61.14508627,7.167435834,236,510,blackgram
25.25596239,61.36669662,7.261791753,225,520,blackgram
32.97030511,60.18122078,7.586642101,314,530,blackgram
33.66855394,66.60416867,7.534811833,261,540,blackgram
32.83963757,67.99803573,7.251000789,336,550,blackgram
27.45853567,62.90020977,6.513620918,274,560,blackgram
25.68576704,69.84354028,7.121254928,240,570,blackgram
30.0328403,64.14800537,7.574561547,393,580,blackgram
28.20667264,68.27085245,7.350869792,298,590,blackgram
28.27265858,61.18956161,7.513151076,315,600,blackgram
28.5417236,64.2020154,7.025607706,251,610,blackgram
26.87187036,61.61367264,6.804253866,223,620,blackgram
32.79766751,68.77994074,7.163043872,398,630,blackgram
26.42333018,64.51136845,7.338929556,304,640,blackgram
29.79181107,63.38789228,6.621323612,303,650,blackgram
27.44003279,67.10464369,6.661870999,315,660,blackgram
34.1262979,65.14877461,7.733149554,351,670,blackgram
30.94908189,64.23364112,7.402891666,223,680,blackgram
28.75751783,61.02701476,6.599147298,212,690,blackgram
27.24766491,66.10123083,7.04174124,363,700,blackgram
28.63005477,66.770943,7.353876754,378,710,blackgram
26.41768321,63.64698302,7.026795359,229,720,blackgram
32.81705216,66.15665137,6.814301033,261,730,blackgram
29.6321052,65.91359954,7.42160832,372,740,blackgram
33.49077065,62.73317204,6.847382891,267,750,blackgram
31.86847286,66.74217464,7.191522601,223,760,blackgram
30.32992227,65.62971858,7.01285529,269,770,blackgram
28.546224,66.31394098,7.368318809,207,780,blackgram
30.02629908,67.88811637,7.26154329,217,790,blackgram
31.65531175,60.13263713,6.52669158,337,800,blackgram
30.33499674,63.54718862,6.872594461,389,810,blackgram
33.36984395,65.67718163,6.874142175,277,820,blackgram
31.4345059,62.99303471,7.76061831,261,830,blackgram
27.71678273,63.29103387,6.781841984,363,840,blackgram
32.63918668,61.3009051,7.326980454,363,850,blackgram
32.7477393,67.77954584,7.453975408,358,860,blackgram
28.05153602,63.49802189,7.604110177,235,10,lentil
19.44084326,63.27771461,7.728832424,332,20,lentil
29.84823072,60.63872613,7.491217102,380,30,lentil
21.36383757,69.92375891,6.633864582,359,40,lentil
26.28663931,68.51966729,7.324863481,291,50,lentil
22.17499963,62.13873825,6.410441476,271,60,lentil
26.57597546,60.97876599,7.836719564,323,70,lentil
26.58972517,66.14007674,6.139215944,328,80,lentil
19.1345771,62.57526895,6.590571088,236,90,lentil
28.75273118,69.15640149,7.286049978,287,100,lentil
25.78746268,60.2816298,6.058306161,219,110,lentil
23.89271875,61.78779413,6.658605362,300,120,lentil
28.67408774,63.18832976,7.299360767,217,130,lentil
28.42062847,61.77336343,7.815210661,308,140,lentil
21.35499456,62.60136323,5.925391795,229,150,lentil
21.12695586,63.18738532,6.403683619,288,160,lentil
24.02037872,61.62313345,7.397546271,312,170,lentil
25.40474421,65.8567539,7.722335992,339,180,lentil
29.03017561,64.49166566,7.475926645,214,190,lentil
20.21368219,68.65257685,6.887130053,203,200,lentil
29.19585548,68.01965728,7.441976825,299,210,lentil
18.29783597,69.6897615,7.629910253,342,220,lentil
27.41434987,63.41785982,7.336117221,294,230,lentil
24.84063998,60.09116626,6.75020529,362,240,lentil
29.94413861,67.31323084,7.52178027,373,250,lentil
25.87990287,67.55109024,6.347379185,235,260,lentil
20.0467711,65.84395319,7.135251532,295,270,lentil
22.99451999,66.70897237,7.670178119,324,280,lentil
25.13163619,66.92642362,7.399749291,384,290,lentil
28.49584395,62.44616219,7.841496029,357,300,lentil
18.28766124,69.48515056,6.254216611,226,310,lentil
24.38041875,61.18458224,6.868881708,238,320,lentil
21.31852148,66.43934593,7.320514721,347,330,lentil
18.54141834,62.70637578,6.296976913,324,340,lentil
25.28710601,60.85993533,7.241151936,342,350,lentil
25.43459777,69.12613376,7.685959305,215,360,lentil
28.83600962,69.76112921,6.890760124,242,370,lentil
27.37659643,63.93927841,6.155915975,324,380,lentil
28.31886863,60.19461399,6.167855382,238,390,lentil
27.4818649,62.04814951,6.861640036,322,400,lentil
18.28072173,68.10365387,6.978361689,256,410,lentil
